listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price
225820,Phinney Ridge,Other neighborhoods,47.67781,-122.35862,House,Private room,2,6,5,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,93.20390319824219
226495,Whittier Heights,Ballard,47.68966,-122.36839,Apartment,Entire home/apt,3,100,6,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,84.89986419677734
226536,Lawton Park,Magnolia,47.6612,-122.40145,Cottage,Private room,1,30,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,47.96513366699219
226677,Georgetown,Other neighborhoods,47.54969000000001,-122.31868,Apartment,Private room,2,30,1,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,47.39316177368164
227636,West Woodland,Ballard,47.66807,-122.36209,Apartment,Entire home/apt,2,60,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,108.17625427246094
229990,Alki,West Seattle,47.57823,-122.41181,House,Entire home/apt,1,28,9,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,168.6620635986328
231097,Matthews Beach,Lake City,47.70639,-122.28075,Guest suite,Private room,3,21,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,49.73549270629883
233502,North Admiral,West Seattle,47.57327,-122.37436,House,Private room,1,365,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,79.86486053466797
241016,North Queen Anne,Queen Anne,47.64329,-122.37582,House,Entire home/apt,2,60,5,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,227.16835021972656
241032,West Queen Anne,Queen Anne,47.63629,-122.37103,Apartment,Entire home/apt,3,365,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,145.13494873046875
243885,Wallingford,Other neighborhoods,47.67058,-122.32363,House,Entire home/apt,3,365,5,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,134.3211669921875
251922,North Admiral,West Seattle,47.58143,-122.39411,House,Entire home/apt,2,65,4,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.0,101.82990264892578
254340,Phinney Ridge,Other neighborhoods,47.67717,-122.36169,Apartment,Entire home/apt,3,15,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,92.78564453125
260613,Whittier Heights,Ballard,47.68649,-122.36846,Guest suite,Entire home/apt,3,180,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.17009735107422
261912,Green Lake,Other neighborhoods,47.68378,-122.34201000000002,House,Entire home/apt,4,14,4,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,201.11636352539062
270370,North Beach/Blue Ridge,Other neighborhoods,47.69818,-122.3871,House,Entire home/apt,2,365,6,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,181.06674194335938
271509,Belltown,Downtown,47.61578,-122.34872,Condominium,Entire home/apt,2,365,6,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0,132.4828338623047
278830,West Queen Anne,Queen Anne,47.63292,-122.37247,House,Entire home/apt,2,1125,6,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,284.73956298828125
279209,Loyal Heights,Ballard,47.68123,-122.37971,House,Entire home/apt,2,14,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,125.21700286865234
281208,Atlantic,Central Area,47.5938,-122.30515,House,Entire home/apt,3,365,6,2.5,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229.0,177.7525177001953
281789,Broadway,Capitol Hill,47.61988,-122.31961,Bed and breakfast,Private room,1,14,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,107.8980941772461
284087,First Hill,Downtown,47.61148,-122.32912,Condominium,Entire home/apt,3,90,6,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,190.320068359375
286080,Belltown,Downtown,47.61523,-122.34703,Condominium,Entire home/apt,2,365,6,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0,159.0987548828125
299817,Stevens,Capitol Hill,47.62388,-122.30133,House,Entire home/apt,7,1125,3,1.5,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,137.49407958984375
301059,Belltown,Downtown,47.61497,-122.34855,Condominium,Entire home/apt,2,1125,4,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,113.45294952392578
303277,Eastlake,Cascade,47.64481,-122.32429,Condominium,Entire home/apt,30,1125,2,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,135.22715759277344
311790,Eastlake,Cascade,47.64642,-122.32495,Apartment,Private room,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,69.59510803222656
317248,Broadway,Capitol Hill,47.62336,-122.31668,Apartment,Entire home/apt,3,30,7,2.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,244.80429077148438
318475,Fremont,Other neighborhoods,47.65633,-122.34998,House,Entire home/apt,2,365,2,1.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,138.34024047851562
319768,Atlantic,Central Area,47.59583,-122.29788,House,Entire home/apt,5,30,8,2.5,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,152.74574279785156
338091,Broadway,Capitol Hill,47.61897,-122.32421,Apartment,Entire home/apt,1,365,4,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,161.1865997314453
340706,Wallingford,Other neighborhoods,47.65588,-122.33214,Apartment,Entire home/apt,2,60,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,98.1087875366211
340738,Stevens,Capitol Hill,47.62344,-122.30659,Apartment,Entire home/apt,30,1825,2,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,158.12579345703125
341454,Minor,Central Area,47.61038,-122.31157,Apartment,Entire home/apt,3,60,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,159.447021484375
353039,First Hill,Downtown,47.61367,-122.32203,Apartment,Entire home/apt,30,300,4,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,140.83314514160156
353110,North Admiral,West Seattle,47.58003,-122.39025,Guesthouse,Entire home/apt,4,1125,5,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,125.02960968017578
353347,Arbor Heights,West Seattle,47.50509,-122.37824,House,Entire home/apt,5,14,8,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,196.1689453125
356248,Portage Bay,Capitol Hill,47.65005,-122.3211,Apartment,Entire home/apt,3,365,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169.0,210.19810485839844
356608,First Hill,Downtown,47.61304000000001,-122.32321,Apartment,Entire home/apt,3,29,6,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,167.8479766845703
368403,Green Lake,Other neighborhoods,47.68354,-122.33091,House,Entire home/apt,4,30,16,3.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,444.7892761230469
370361,Greenwood,Other neighborhoods,47.68348,-122.35705,House,Private room,3,30,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,96.91383361816406
380950,Fremont,Other neighborhoods,47.66623,-122.3607,House,Entire home/apt,1,1125,12,2.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,350.4757385253906
384797,Broadway,Capitol Hill,47.6257,-122.32095,House,Entire home/apt,3,1124,16,2.5,6.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,499.0,505.4173889160156
385438,Broadway,Capitol Hill,47.62837,-122.32626,Apartment,Entire home/apt,4,7,6,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,176.1879119873047
387078,Broadway,Capitol Hill,47.62178,-122.32379,Apartment,Entire home/apt,1,365,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,132.98431396484375
387464,Ravenna,Other neighborhoods,47.67675,-122.29397,House,Entire home/apt,2,7,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,97.83393859863281
392140,North Beacon Hill,Beacon Hill,47.58513,-122.31526,Townhouse,Private room,2,7,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,60.835899353027344
392779,North Beacon Hill,Beacon Hill,47.57577,-122.31636,Guest suite,Entire home/apt,3,300,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,114.91230010986328
394408,Fremont,Other neighborhoods,47.65811,-122.35739,House,Entire home/apt,1,90,4,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,126.79545593261719
408526,Adams,Ballard,47.67553,-122.37632,House,Entire home/apt,14,60,7,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,226.64617919921875
413733,Madrona,Central Area,47.60907,-122.29613,Guest suite,Entire home/apt,2,18,6,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,269.0,195.9288787841797
421168,Greenwood,Other neighborhoods,47.69922,-122.35072,Guesthouse,Private room,1,7,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,80.57622528076172
430609,Fremont,Other neighborhoods,47.65925,-122.34831,House,Entire home/apt,21,1124,8,2.5,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,210.61927795410156
430610,Wallingford,Other neighborhoods,47.6541,-122.33851,House,Entire home/apt,5,1124,8,3.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,310.7441101074219
433842,Green Lake,Other neighborhoods,47.68528,-122.34316,Apartment,Entire home/apt,2,14,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,97.63887786865234
443942,Belltown,Downtown,47.61583,-122.34078,Apartment,Entire home/apt,1,3,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,112.42756652832031
445199,North Delridge,Delridge,47.56966,-122.36171000000002,House,Private room,2,20,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,80.0,78.11937713623047
447523,Wedgwood,Other neighborhoods,47.68523,-122.28943,House,Private room,1,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.796085357666016
447566,Central Business District,Downtown,47.6151,-122.32974,Apartment,Entire home/apt,2,21,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,183.37432861328125
451012,Broadview,Other neighborhoods,47.71352,-122.35874,House,Entire home/apt,7,14,6,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,166.38922119140625
461234,Whittier Heights,Ballard,47.68394,-122.37305,Apartment,Entire home/apt,3,1125,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,104.02732849121094
461567,Crown Hill,Other neighborhoods,47.69736,-122.37622,House,Private room,1,40,3,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.10924530029297
463768,Sunset Hill,Ballard,47.66899,-122.4028,House,Entire home/apt,2,30,5,3.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,323.8580017089844
475361,Cedar Park,Lake City,47.71796,-122.29113999999998,House,Entire home/apt,3,180,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,84.31278991699219
475496,Stevens,Capitol Hill,47.62785,-122.29871,House,Entire home/apt,20,60,4,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,194.98358154296875
490076,Fremont,Other neighborhoods,47.6543,-122.35259,Guest suite,Entire home/apt,2,8,3,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,102.75596618652344
490110,Pike-Market,Downtown,47.61172,-122.34368,Condominium,Entire home/apt,3,1125,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,214.81851196289062
491958,Columbia City,Rainier Valley,47.56051,-122.27895,Apartment,Entire home/apt,2,365,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,89.2911376953125
493591,Crown Hill,Other neighborhoods,47.70295,-122.36861,House,Private room,3,180,2,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,55.0,58.68656921386719
496074,Phinney Ridge,Other neighborhoods,47.67805,-122.36043,Guest suite,Entire home/apt,3,21,4,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,88.75816345214844
506542,Wallingford,Other neighborhoods,47.65854,-122.32582,Apartment,Entire home/apt,2,1125,4,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0926284790039
513344,Phinney Ridge,Other neighborhoods,47.67871,-122.36066,House,Entire home/apt,5,12,4,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,128.31617736816406
522270,Westlake,Cascade,47.63642,-122.34123999999998,Boat,Entire home/apt,3,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,144.20846557617188
533443,Riverview,Delridge,47.5366,-122.35605,House,Private room,1,30,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,50.88421630859375
544433,Lower Queen Anne,Queen Anne,47.62082,-122.35634,Apartment,Entire home/apt,2,365,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,93.75560760498047
552325,Portage Bay,Capitol Hill,47.64933,-122.31925,Apartment,Entire home/apt,2,240,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,175.1571044921875
555182,Wedgwood,Other neighborhoods,47.68362,-122.28828,House,Entire home/apt,1,1125,6,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,232.4564971923828
557126,Broadway,Capitol Hill,47.61968,-122.32415,House,Private room,2,7,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,98.05582427978516
